,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,product_type,helpful,rating,title,review_text,sentiment
1911,493,715,1002,kitchen & housewares,1 of 2,2.0,West Point Stevens Rockport Full Bed in a Bag,"You get what you paid for.  Nice pattern, but the bedding is somewhat rough to the touch.  Wouldn't give it as a gift",0
1912,1506,1851,602,kitchen & housewares,2 of 2,5.0,nice cake plate,I recieved this cake plate a couple weeks ago. it's very heavy and well made. it came boxed extra well. The box was inside another box surrounded by air bags.  There was no way this thing was going to be broken. I am happy with my purchase,1
1913,49,1544,166,kitchen & housewares,5 of 5,5.0,"Great, but buy elsewhere","The KitchenAid Professional 5 Plus (KV25G0X) is a great product, but you should buy it elsewhere. We ordered it from Amazon, and got the Commercial (KM25G0X) instead. We did not want that, so contacted customer service. They said they'd exchange it, but they sent us another KM25G0X. No good, obviously. Then, the customer service representative claimed they could not reliably get in touch with the warehouse, so they had no idea whether they ever actually would get the item they advertise. They said they sometimes substituted similar products. Great. ",1
1914,1514,603,1786,kitchen & housewares,,2.0,comfy but poor durability,"After one wash cycle, these sheets split at the seams.  Otherwise soft and comfortable",0
1915,1464,1792,225,kitchen & housewares,1 of 3,1.0,terrible,I purchased this blanket because I loved the color.  That is the only thing it has going for it.  There were feathers all over the place and I keep finding random ones in rooms on different floors!  It is now stored in an airtight bag because I can't toss it- I paid good money for it,0
1916,944,1898,777,kitchen & housewares,,5.0,I am crazy about this vacuum!!,"After my pregnancy, I was diagnosed with severe cat and dust allergies. I had two cats at the time. And dust? Well, alot of that. I cannot believe how well this vacuum works. I no longer have hives and haven't had any allergic reactions since purchasing this. Worth every penny",1
1917,981,496,1303,kitchen & housewares,8 of 9,5.0,Simply the BEST!,"I have used mine for over a year now. I will never buy anything except this line of cookware in the future. Never sticks, easy to clean, after a year of everyday use (family of 6) it's still in good shape! Note: We only clean it with a dobie pad as directed! Large enough to do four american-toast at the same time. Great heat distribution. Just great, and BIG! Gave it to some friends as a present, they love it too. Glad I found it in this lifetime! Get it - I think You'll love it too! And No, I have no affiliation with calaphon",1
1918,526,344,1197,kitchen & housewares,3 of 3,4.0,Great Product,This was a simple and easy to use product.  I didn't even have to read the directions on how to remove the blades.  The only downfall is that you can't use very big vegetables.  I use it to make home made french fries.  I had to cut the potato in order for it to fit in the cutter.  Aside from that it's a great product,1
1919,702,807,1504,kitchen & housewares,4 of 4,1.0,"Attractive, but worthless","The first time I used it, the weld holding the scoop to the handle broke, leaving the scoop in the ice cream and the handle in my hand",0
1920,1635,283,1023,kitchen & housewares,,1.0,Buy Boxes Instead,50% of the bags leak.  The plastic is thin and rips easily.  Don't even think about using these for uder the bed storage.  The bags will get tears on them if you just breate on them heavy. ,0
1921,1891,1965,828,kitchen & housewares,3 of 3,5.0,Best burgers ever,"First thing we cooked in this pan were burgers, and we could not believe the difference in taste compared to pan fried.  The raised ridges really carmelize the meat, and even when cooked well done the burgers are juicy.  We have prepared chicken, pork chops and fish, and they are all at least as good as charcoal grilled.  I would give this pan 10 stars if I could",1
1922,1639,168,1875,kitchen & housewares,3 of 3,5.0,IT WORKS!!,This is a jewel. Takes the skin off nice and clean. Just the tool to get rid of those tough skins on a few tomatoes and no more fuzzy peaches. Just bought 6 more for family and friends.,1
1923,1970,788,1147,kitchen & housewares,3 of 3,5.0,Be a hero when giving a wedding present,"Ok, it's June and you are being hit up for present after present and you are on limited funds. No need to feel depressed. You can give this measuring cup set and hold your head up, knowing you gave something that won't be sneered at or find its way to the return pile by the blushing bride.",1
1924,1458,810,778,kitchen & housewares,3 of 4,4.0,First time user,"I purchashed the Professional Series Tortilla Baker PS75791 to add healthy tortillas to my diet. I grind my own wheat berries and grow my oun yeast to make bread that is as fresh as it can be and is completed in 4 hours after grinding. A loaf cost just about 15 cents. I wanted to make freshly ground wheat tortillas for the cost savings and for the superior nutrition. I am very pleased with the results. I grind my wheat, but leave out the oil because I submurge my doe in olive oil so it will keep fresh for days in my frig and then work the oil into the doe just before pressing and cooking. The machine really works, and its easy to use. It a quality machine and is a mainstay of my healthy kitchen",1
1925,87,1185,1256,kitchen & housewares,9 of 12,1.0,VERY DISAPPOINTED,A friend bought a food saver by Tilia and told me that it would be wonderful for storing my bulk shopping in the freezer.  I saved for it and got it.  I used it a total of 10 times and not for long periods of time and it literally died.  I sent it back to the factory asking for a refund and they refused and sent me a refurbished one in return - they will not refund your money on the poor quality items they sell.  Just be careful and do not let this happen to you - Tilia looks much better on TV than it performs in real life. ,0
1926,1579,921,557,kitchen & housewares,4 of 6,4.0,Worked for sometime,This is my first oil sprayer so I can't say this is better than that or whatsoever. I bought it after reading the reviews here. It was working great for few days and I'm not sure how it happened but I saw a tiny hole on the plastic lid and obviously it couldn't hold the pressure anymore. I purchased it from target.com so I'm not sure about the return policy. I'll have to find out. But other than that it was grea,1
1927,192,1002,333,kitchen & housewares,1 of 2,4.0,Not bad!,"It's sort of cheap, but it works quite well.  The water comes out clean, with no odd taste (which some filter systems can do)",1
1928,411,212,1486,kitchen & housewares,1 of 7,2.0,Never turns up on time,"Great sugar dish, fantastic colour, but Amazon's shipping time of 1-2 weeks is way off. I ordered this twice and had it take well over a month to arrive",0
1929,1553,412,148,kitchen & housewares,1 of 1,5.0,The E-Type of Toasters,"My husband, (a Jaguar lover), calls this the ""E-Type of Toasters""!  It is beautifully designed; requires minimal space and is 'simply' sophisticated.  To achieve the ""perfect toast"" using our old toaster required toasting a slice of bread three times, turning it twice, - now it's one single click.",1
1930,1802,355,115,kitchen & housewares,5 of 5,5.0,"Great price, great product!!!","I was expecting some of the dinnerware to be broken in transit and was shocked when I opened it up.  Everything was intact, nothing broken to include the 4 drinking glasses.  This dinnerware is EXCELLENT!  The pattern is simple and is extremely easy to clean.  I think everyone should have this set in their kitchen.  :",1
1931,1375,314,1,kitchen & housewares,1 of 1,5.0,Outstanding,"This is undeniably the best balanced, best constructed, easiest to use knife on the market. I dont use any of my other knives after I bought this... amazing.",1
1932,687,980,796,kitchen & housewares,5 of 5,5.0,Fiestaware Fan!,"Last holiday season, I received this Fiestaware Scarlet dinnerware set as a gift. I absolutely love these dishes. They are strong, look wonderful, and put a smile on my face every time I open my cupboard at mealtime. Not one dish has chipped or cracked and the color is even and vibrant. I find the size of each item comfortable to use. The fact that they are dishwasher and microwave safe is just another wonderful bonus. Now I am looking forward to adding more pieces to my collection. Buy this set! The quality and price can't be beat!!",1
1933,915,89,288,kitchen & housewares,,4.0,Stick'em up!,"Regarding the ""glue"" issue.  The cutting board came to me as described in Lisa Dryer's review below:  shrink-wrapped in plastic.  However, the product's label was adhered to the surface of the cutting board with a big glob of what appears to be that clear sticky stuff they use to hold inserts in magazines, etc. .....and it adheres to bamboo, for sure.  I managed to get most of it off, but a thin layer remains.  I figure that ""Goof-Off"" or some other solvent would get rid of it, but I don't want to put poison on something that'll be holding my food.",1
